543368,izmir,1423,9
521987,diyarbakir,854,31
357733,antalya,1553,12
969871,erzincan,191,2
871399,gaziantep,332,43
304057,samsun,1439,19
347757,artvin,1888,17
292003,mersin,894,8
636464,konya,1027,42
137305,sivas,453,40
549439,rize,985,38
134396,mugla,1507,23
426790,erzincan,358,31
702170,mersin,543,32
684142,duzce,1007,22
730321,kars,1559,3
383638,antalya,818,5
451954,duzce,671,26
475237,istanbul,576,24
595965,trabzon,479,36
790748,izmir,1067,33
281091,samsun,1592,45
778885,erzincan,1495,15
246494,rize,1468,11
895850,sakarya,1422,17
338756,rize,252,7
461151,samsun,1859,42
520617,edirne,715,4
283648,diyarbakir,471,2
688559,adana,1362,7
925824,gaziantep,55,20
787073,mersin,945,40
810517,adana,1462,1
737720,trabzon,1462,20
928645,mugla,1546,7
770866,diyarbakir,649,24
226436,kars,1483,2
539855,sivas,1486,17
473213,duzce,1855,30
807248,erzurum,1559,10
739662,edirne,1903,14
624627,mugla,288,20
785823,mersin,1342,29
411177,adana,1967,35
125902,trabzon,1438,21
240026,erzincan,106,44
300072,adana,1545,3
219138,kars,1518,13
442396,mugla,1035,20
316459,artvin,905,4
121914,konya,1810,30
805909,trabzon,348,22
235865,gaziantep,1195,4
395300,diyarbakir,222,23
602226,tunceli,1479,45
573673,konya,470,44
568700,konya,106,43
568423,antalya,1983,20
931107,edirne,1639,43
302105,bursa,598,13
239756,mugla,564,10
215003,edirne,172,42
822873,antalya,970,29
314770,kocaeli,205,21
576844,erzurum,1767,46
413601,izmir,576,18
291748,edirne,206,43
996244,erzincan,1019,44
910176,gaziantep,1080,28
165246,istanbul,1732,30
633744,diyarbakir,1060,20
936364,diyarbakir,1809,20
218629,konya,898,35
465094,istanbul,95,46
905638,samsun,952,1
412277,diyarbakir,83,1
881421,trabzon,1680,40
414795,mersin,1206,12
302028,sivas,355,17
748144,kars,681,25
434967,sakarya,18,6
890304,izmir,800,31
566807,mugla,1855,37
913551,trabzon,371,38
805961,kars,148,21
293835,kocaeli,1190,16
659296,erzincan,1610,21
345074,kars,438,47
913836,rize,1251,20
761648,trabzon,694,16
663646,adana,129,0
824095,konya,1209,48
219814,trabzon,438,0
873373,sivas,1816,37
627325,antalya,99,49
500622,samsun,769,24
497291,siirt,287,11
652292,istanbul,1626,12
862688,trabzon,1355,21
772870,duzce,483,47
202386,rize,52,17
859162,istanbul,887,36
240243,kocaeli,161,19
266024,samsun,825,6
935922,rize,764,2
632755,edirne,1951,48
596703,rize,1127,44
371947,edirne,359,2
464409,sakarya,124,10
389734,tunceli,1123,37
998269,mugla,864,29
837865,edirne,1277,12
738342,rize,899,25
948698,rize,1611,1
636411,adana,209,1
207920,adana,1828,8
212072,duzce,1599,11
268131,edirne,1301,35
205212,edirne,712,30
365095,erzurum,950,44
303912,trabzon,1158,11
408843,diyarbakir,1678,19
156739,izmir,1053,13
491221,mugla,1134,47
640854,kars,1478,25
721221,bursa,1050,13
484196,samsun,1129,15
708624,diyarbakir,1590,21
322350,istanbul,526,22
536382,mersin,279,50
291192,duzce,1326,44
168150,erzurum,1597,28
864959,bursa,1412,32
525841,kars,1878,8
969525,izmir,876,12
389732,sivas,1864,48
357813,konya,80,0
249232,sakarya,1423,22
646729,mugla,286,2
166635,sakarya,844,35
315921,bursa,1035,27
330892,kocaeli,249,4
759225,trabzon,486,22
655779,diyarbakir,1467,31
249597,samsun,1968,27
605744,trabzon,773,22
672442,artvin,1918,47
157705,tunceli,1277,45
518975,erzincan,1560,17
290655,kars,1742,6
305700,kars,1083,47
851665,gaziantep,1035,43
585752,bursa,1189,16
459481,mugla,1311,37
339329,siirt,411,15
728365,erzincan,1773,13
326045,siirt,1033,36
729582,kocaeli,1067,12
478393,istanbul,1279,50
822766,mugla,836,47
248138,konya,130,17
224443,sakarya,327,39
464543,adana,1668,27
159098,adana,781,35
576176,gaziantep,1159,34
577920,gaziantep,1762,50
445949,duzce,596,1
262922,mersin,637,33
385622,trabzon,1896,7
227105,rize,1571,10
866094,adana,1743,29
383067,rize,823,2
413694,tunceli,1059,19
443706,bursa,1654,43
487824,trabzon,525,26
581425,diyarbakir,1741,25
266453,antalya,1009,8
921151,sakarya,1294,3
370993,samsun,1029,36
579911,samsun,1940,49
624921,kars,522,1
653363,gaziantep,1444,30
947509,edirne,1120,27
655859,artvin,715,26
717866,erzincan,1810,33
291534,erzurum,1474,7
517023,sivas,509,18
285493,antalya,1876,22
643648,artvin,419,5
239872,trabzon,1330,24
467458,duzce,1444,22
400846,duzce,1734,27
921950,kars,480,46
183604,erzincan,1331,38
384435,mugla,1940,36
273186,siirt,1073,31
341890,erzurum,989,36
942599,adana,991,21
780705,samsun,1149,17
478213,tunceli,918,21
756129,izmir,1440,13
474523,mersin,1293,36
239060,erzurum,1726,26
913626,mersin,601,35
806329,erzurum,1990,4
495279,erzurum,183,32
522486,bursa,1129,5
606136,edirne,1208,48
974310,samsun,1640,0
664559,samsun,1516,46
849492,istanbul,1839,46
427797,artvin,1009,42
180127,kocaeli,1545,10
536938,erzurum,670,34
300720,istanbul,495,37
232406,istanbul,1120,50
841596,bursa,283,8
359064,diyarbakir,216,27
422617,konya,548,2
355808,artvin,1468,39
352140,trabzon,1020,45
358335,samsun,62,17
348000,siirt,1263,14
435585,izmir,165,45
282884,kocaeli,930,33
363766,kars,172,41
584285,konya,607,3
626616,tunceli,189,32
901332,gaziantep,606,5
953322,adana,551,40
186927,bursa,1979,26
454738,erzurum,59,9
598670,erzincan,1327,26
463925,trabzon,499,9
344025,kocaeli,1263,16
197210,izmir,977,38
487557,sakarya,193,28
782816,rize,932,1
820577,rize,454,8
780945,diyarbakir,567,22
454155,istanbul,31,42
180551,diyarbakir,391,29
796660,kocaeli,1857,33
161597,edirne,638,5
987207,samsun,744,12
934693,samsun,172,7
194967,erzurum,634,43
542196,samsun,885,26
809171,antalya,1291,36
350507,trabzon,528,24
728942,mugla,659,16
543475,duzce,1457,46
844912,trabzon,1728,5
118931,erzurum,176,44
602080,diyarbakir,1282,13
937736,samsun,1352,33
890114,kars,1837,39
369308,erzurum,192,4
347180,bursa,179,28
422599,kocaeli,385,38
598119,adana,1673,43
422350,bursa,1065,37
159248,edirne,1310,31
408372,sakarya,599,5
245030,antalya,1554,27
570254,antalya,861,8
704547,tunceli,1211,9
599231,istanbul,1663,42
894908,samsun,1606,15
597042,samsun,706,19
291515,istanbul,1250,37
776270,istanbul,509,28
737288,mugla,1466,29
770934,sakarya,461,36
296780,antalya,1214,32
334298,mersin,1597,40
900040,tunceli,96,11
673812,rize,1935,42
137491,sivas,510,29
628415,erzincan,697,37
934025,edirne,306,42
419394,adana,1727,12
633735,antalya,1033,4
265178,trabzon,924,1
128883,tunceli,1123,14
592606,tunceli,1763,48
630981,kars,805,32
997746,erzurum,1025,49
980938,gaziantep,898,11
144828,kars,1632,45
615659,samsun,253,8
619902,duzce,1504,10
589075,mersin,675,4
961924,adana,356,37
586322,samsun,1940,31
936192,gaziantep,280,21
574649,sivas,1285,7
674658,gaziantep,127,48
519309,mugla,377,24
298102,sakarya,1247,39
147635,kars,431,48
555701,mugla,997,10
409735,duzce,1859,2
644669,kocaeli,1089,10
432201,gaziantep,1521,23
520492,edirne,918,39
578040,tunceli,328,8
117512,adana,1397,10
249616,mugla,354,33
549036,diyarbakir,1608,29
546075,edirne,1257,39
281606,adana,1409,36
886021,mugla,171,28
841434,tunceli,1411,4
766028,antalya,1296,22
273794,edirne,1624,38
489169,konya,114,36
326617,gaziantep,1717,20
642896,rize,546,41
751776,erzincan,407,34
377811,izmir,1414,35
619098,diyarbakir,1674,6
230285,artvin,1182,19
793521,gaziantep,281,27
625385,bursa,637,30
872576,kocaeli,1359,29
646746,istanbul,667,10
356221,tunceli,1352,37
965484,rize,263,25
938368,rize,314,17
744188,erzurum,1803,17
506970,edirne,43,18
327862,diyarbakir,1593,45
804477,erzurum,341,29
679177,erzincan,192,45
530325,diyarbakir,1601,38
336668,siirt,1528,43
702268,izmir,1630,33
290914,artvin,3,35
730325,erzincan,22,22
971816,bursa,269,20
119981,sivas,801,28
892077,tunceli,1699,1
480529,kocaeli,92,47
644067,sivas,1583,27
176130,edirne,170,2
541851,antalya,552,4
631869,bursa,691,31
841374,kars,1888,6
224589,mugla,273,22
290512,antalya,38,8
284902,edirne,516,28
367896,konya,1978,48
660282,artvin,1979,4
373117,izmir,647,13
640628,adana,657,36
785000,gaziantep,1688,21
353601,antalya,368,37
203088,sakarya,449,11
832085,izmir,656,46
562222,siirt,271,30
930043,gaziantep,894,48
414672,samsun,1736,46
895796,sakarya,252,37
617876,tunceli,1148,42
489460,mersin,515,18
669248,samsun,390,16
847409,tunceli,136,2
171065,konya,245,28
170669,sivas,1282,18
545342,artvin,993,5
580533,antalya,758,11
485741,bursa,365,37
930304,bursa,725,4
204715,diyarbakir,1112,24
984115,konya,552,3
235430,bursa,1785,16
844464,kocaeli,843,9
747233,mugla,381,36
802672,duzce,196,9
471889,edirne,1893,41
628240,gaziantep,1011,16
929390,tunceli,355,5
870476,sivas,1970,31
598064,diyarbakir,446,16
611283,konya,846,6
952366,gaziantep,1147,9
423265,antalya,940,11
806486,kars,857,9
820423,bursa,42,44
657840,duzce,1787,34
828802,bursa,143,31
510532,izmir,524,6
394370,siirt,595,26
948740,artvin,1484,12
548442,siirt,1438,33
995123,mugla,1821,19
502706,edirne,909,14
572442,edirne,716,6
658753,tunceli,1781,27
969393,trabzon,885,1
133881,rize,660,35
954544,adana,5,6
355716,diyarbakir,870,35
289514,gaziantep,623,24
976859,kocaeli,396,9
567262,kocaeli,654,43
373388,kars,139,22
522448,bursa,1714,37
458080,mugla,293,7
563243,kars,938,22
682713,istanbul,1997,35
467839,adana,1974,26
861740,konya,92,40
604310,edirne,1366,13
461503,bursa,1855,29
597615,sakarya,1958,10
240996,kocaeli,305,37
373213,kars,826,33
328084,samsun,599,27
180051,gaziantep,1111,10
437721,tunceli,250,5
465534,antalya,383,38
663835,sakarya,38,22
282064,erzincan,618,5
428075,antalya,244,45
447099,edirne,1766,0
502222,gaziantep,1818,12
631762,konya,740,11
290204,siirt,379,38
836853,sakarya,1671,26
716897,samsun,55,50
640669,sakarya,851,20
463880,sakarya,774,35
837277,duzce,1083,49
118533,rize,501,20
193952,istanbul,1190,14
872551,istanbul,339,9
539410,konya,607,29
712593,antalya,1021,18
699331,konya,267,14
622138,sakarya,582,18
448368,kocaeli,1787,5
631509,tunceli,993,15
841146,gaziantep,1076,45
942938,gaziantep,1421,13
645204,siirt,904,40
951150,mugla,1283,26
117831,rize,1893,11
950878,mugla,1308,40
353553,kars,572,50
889520,sivas,1264,33
544351,sivas,1407,8
175874,edirne,1924,38
931295,adana,592,39
335818,diyarbakir,138,44
965071,edirne,626,12
733332,mugla,1981,43
683589,samsun,1769,36
483452,bursa,706,8
790091,konya,1256,8
811304,edirne,1770,43
176715,bursa,1871,1
935111,konya,1099,50
542533,trabzon,1136,50
673639,izmir,384,1
769327,konya,1266,36
548271,sivas,1278,48
796097,rize,806,21
694901,mugla,1139,12
603839,antalya,781,47
402765,duzce,819,8
275129,mugla,8,38
321664,mersin,1533,10
383675,trabzon,432,31
321432,kars,1039,43
514906,mersin,944,16
665493,sakarya,1197,28
725070,sivas,957,18
916514,kars,1452,49
647045,istanbul,305,19
625757,mersin,135,38
875187,sivas,1022,6
648570,artvin,142,18
122360,sakarya,1510,50
900354,diyarbakir,1533,17
908740,mugla,1534,32
415641,tunceli,999,28
697383,samsun,1187,35
163847,erzurum,693,12
403828,mersin,1032,22
256427,rize,1512,43
529187,mugla,617,10
489350,artvin,951,28
350052,kars,749,35
152742,trabzon,216,37
245312,gaziantep,1440,7
119309,artvin,744,15
902918,trabzon,1525,48
733318,mersin,1276,12
337816,gaziantep,665,7
340688,duzce,974,49
328931,adana,631,2
668493,kars,1122,34
781651,adana,505,45
370512,kars,485,35
424531,mugla,278,45
951655,adana,1216,33
631119,erzincan,414,36
928280,diyarbakir,635,47
391568,diyarbakir,418,9
172097,antalya,1503,31
983256,mersin,314,19
134187,mugla,657,30
304514,siirt,1478,20
330603,siirt,1547,29
821715,kars,537,13
295436,duzce,1976,37
446719,sivas,1201,48
686345,mersin,1792,6
546148,gaziantep,1893,10
465785,gaziantep,1038,17
723113,bursa,1367,15
176400,kars,1870,30
438763,duzce,1689,31
918527,artvin,1399,31
828391,duzce,1621,21
681525,adana,98,31
211858,adana,190,8
752847,trabzon,1203,18
940285,artvin,323,32
761832,istanbul,1294,10
904633,trabzon,1111,25
330860,adana,368,47
187659,bursa,1010,43
303812,erzurum,1068,22
780815,erzurum,1228,17
696128,edirne,1386,47
639410,mersin,1479,4
871186,kars,1950,47
967521,gaziantep,1529,5
778536,adana,1280,0
460458,sakarya,5,48
338862,trabzon,373,8
440896,tunceli,1973,34
233670,adana,124,8
736283,izmir,3,15
299680,kocaeli,1251,32
327595,trabzon,421,47
751386,erzincan,43,39
117960,duzce,1188,16
338966,gaziantep,1892,19
567797,artvin,1215,23
936975,kocaeli,84,22
861599,siirt,183,9
618525,bursa,961,10
361558,sakarya,944,40
424399,artvin,1168,35
809057,duzce,422,37
466495,adana,293,14
384451,istanbul,428,1
325434,edirne,1023,26
413448,mugla,1187,43
607669,adana,1112,48
943759,erzincan,358,7
292908,diyarbakir,874,36
976920,erzincan,366,25
262117,gaziantep,278,43
203357,sivas,355,19
569139,adana,720,49
115472,diyarbakir,493,12
923471,artvin,878,9
416299,erzincan,1017,15
758653,adana,1424,0
771728,mersin,1512,16
480649,gaziantep,1011,25
764687,erzincan,1525,43
667889,mersin,1250,46
608025,siirt,1459,5
697214,edirne,324,12
448910,antalya,1973,41
828385,siirt,1366,13
363237,adana,196,22
170716,mugla,1966,44
959363,konya,138,6
462278,kars,641,26
456648,rize,1154,45
141974,kars,1662,36
374176,izmir,1676,38
152587,istanbul,357,20
503535,mugla,1884,32
257127,erzincan,500,28
852481,kocaeli,1490,48
619898,kars,1264,36
334787,trabzon,640,21
539419,trabzon,250,41
752778,konya,1406,24
342429,trabzon,835,26
560947,erzincan,1768,43
789365,trabzon,1952,22
488977,mersin,528,13
727754,siirt,1902,2
635054,samsun,972,25
410739,istanbul,1682,33
801170,kocaeli,686,22
435273,sakarya,659,27
486303,diyarbakir,115,17
187084,siirt,1266,47
150113,artvin,739,0
163759,diyarbakir,352,25
284614,erzurum,1216,23
485403,mersin,97,37
738612,rize,1643,14
928820,rize,735,45
560577,duzce,1197,16
439048,siirt,895,30
798115,kocaeli,551,17
956782,artvin,1381,4
899022,mersin,661,8
624964,antalya,941,46
328517,siirt,1897,45
940106,kocaeli,309,40
981401,trabzon,1326,0
444066,erzurum,327,36
654325,erzincan,861,27
573688,izmir,1150,6
856829,gaziantep,320,47
255761,kars,928,5
699293,tunceli,850,10
335283,rize,1805,45
370161,kars,570,1
847536,duzce,1748,16
587126,diyarbakir,726,46
177606,kars,1873,15
204687,duzce,711,5
885327,trabzon,1321,22
112475,samsun,1635,44
161138,duzce,470,12
927010,siirt,451,27
791163,gaziantep,167,18
532633,edirne,281,29
785841,konya,703,7
558513,siirt,1723,28
553364,rize,603,13
719760,samsun,769,18
555542,siirt,1266,35
518728,erzurum,1159,3
843554,sakarya,1232,24
893458,kars,799,42
150068,siirt,1879,37
248757,antalya,1204,38
913238,samsun,851,17
409612,edirne,1736,33
617249,sivas,1189,17
622099,izmir,774,27
491566,sakarya,997,49
496429,antalya,1847,12
784255,adana,853,41
567644,gaziantep,536,10
295347,tunceli,715,24
212758,sivas,121,4
504718,gaziantep,51,49
532657,sakarya,1510,26
758363,mugla,1172,44
170587,kocaeli,842,34
130817,trabzon,236,21
172694,trabzon,1742,46
561034,sakarya,669,20
117403,konya,1877,9
512804,izmir,140,5
197001,erzurum,1643,18
738461,diyarbakir,1524,32
629942,kocaeli,574,45
202096,tunceli,1699,3
528957,samsun,1910,22
441029,erzincan,1852,34
830487,tunceli,1974,12
224747,artvin,858,9
430078,sakarya,1270,46
910175,istanbul,546,46
502223,edirne,1717,17
576877,artvin,662,48
483894,artvin,1696,12
378408,izmir,870,10
965654,sivas,888,29
842364,kars,1919,3
137444,istanbul,868,16
621122,samsun,841,36
558209,tunceli,1148,24
583781,siirt,194,34
290342,kars,75,4
792135,mugla,751,17
432691,siirt,1823,44
825892,diyarbakir,1589,14
531763,izmir,461,21
636737,siirt,1325,39
916511,kocaeli,1360,6
718115,mugla,1689,19
152912,samsun,1733,26
925667,duzce,1069,15
460977,izmir,230,43
203204,rize,977,39
164571,diyarbakir,1516,50
377844,erzurum,778,45
726867,kocaeli,1463,42
842628,mugla,1771,49
800382,rize,968,47
604318,diyarbakir,555,23
455718,duzce,443,11
453375,kocaeli,1021,42
389529,erzincan,362,29
720636,gaziantep,1725,45
463676,adana,1653,24
258597,diyarbakir,584,38
276724,erzincan,596,1
873816,siirt,1486,32
184596,diyarbakir,422,28
782454,kocaeli,926,11
154786,sakarya,1781,1
677492,edirne,737,23
561555,erzincan,862,46
224083,sivas,795,4
137696,rize,1661,6
564251,siirt,549,24
952039,erzincan,740,49
732048,kocaeli,774,18
116895,samsun,918,48
470828,sakarya,1690,32
800285,mersin,1851,46
821216,konya,1718,25
430089,erzincan,1242,29
206002,trabzon,1866,19
676536,duzce,26,32
622124,antalya,41,22
226942,izmir,820,34
363241,adana,539,48
864481,bursa,1117,33
936094,artvin,1650,14
399378,erzurum,474,16
680279,trabzon,618,4
815786,bursa,1963,38
536800,siirt,367,42
654185,rize,629,24
543406,sakarya,163,24
504973,trabzon,41,44
678860,antalya,71,32
524503,edirne,1584,28
422262,artvin,1033,47
146770,konya,791,39
666327,erzincan,1121,2
747712,mersin,1090,28
627899,kocaeli,1978,47
647503,antalya,983,31
931357,samsun,1738,23
427680,istanbul,1530,44
230257,diyarbakir,1862,23
318303,kars,758,42
651557,rize,30,41
814499,kocaeli,1507,0
543770,sakarya,380,34
449166,antalya,118,23
891886,kars,1310,50
140295,mugla,206,48
349808,erzurum,955,25
757074,adana,553,35
112039,erzincan,1888,2
629003,duzce,1195,41
679346,gaziantep,1706,12
192987,gaziantep,1861,8
276396,diyarbakir,1277,14
578986,edirne,1425,17
221906,artvin,14,12
156523,mersin,1485,0
382510,bursa,1475,19
419958,diyarbakir,1343,28
192562,siirt,1372,47
398914,diyarbakir,1393,26
434999,samsun,1702,33
943713,izmir,1748,12
764863,rize,1982,9
471888,gaziantep,1120,43
344817,kars,984,24
354953,artvin,989,16
890780,gaziantep,1712,6
466074,siirt,1256,47
551764,istanbul,1832,28
317230,sivas,1940,0
644003,adana,1728,43
884659,gaziantep,891,44
254851,kocaeli,651,7
841391,erzurum,719,12
720504,mersin,112,27
535446,rize,1842,34
807211,mugla,672,32
617345,mugla,767,39
237328,samsun,572,4
736985,sakarya,386,5
982495,rize,1828,3
840870,trabzon,806,16
736667,duzce,176,42
325745,duzce,366,35
126883,samsun,317,4
753220,edirne,876,29
489133,sivas,238,46
462205,erzurum,143,12
215854,artvin,958,47
206627,siirt,491,48
658501,antalya,240,7
619170,mugla,1114,17
900446,gaziantep,664,24
262155,istanbul,1631,41
604290,trabzon,1110,17
224286,mugla,1528,3
506764,siirt,1017,18
629859,erzincan,1865,19
731600,artvin,76,25
488560,trabzon,545,22
308003,konya,640,33
556047,artvin,2000,47
153580,rize,1019,3
228928,mersin,660,46
280440,antalya,584,13
299676,siirt,870,17
447484,antalya,3,11
528312,mersin,1774,47
501349,kars,1496,42
585329,konya,365,24
198734,adana,262,23
791514,kocaeli,1700,38
172333,kocaeli,1513,17
500849,tunceli,1489,8
783193,kocaeli,107,4
332366,duzce,73,18
881132,gaziantep,1289,24
815550,sivas,1727,25
672163,kars,1412,49
239112,bursa,432,4
374586,erzurum,401,31
729059,antalya,1177,49
504199,edirne,751,26
675423,gaziantep,1137,35
258228,istanbul,1787,40
498468,konya,679,42
244921,sivas,213,38
523146,tunceli,1389,18
896793,mersin,436,15
347708,sakarya,659,31
534373,tunceli,851,23
366148,siirt,59,10
152515,sakarya,447,4
851339,erzincan,552,15
885821,konya,1428,8
536162,edirne,581,12
726561,konya,266,36
416228,konya,1773,8
926312,artvin,665,16
913473,mugla,540,27
174756,kocaeli,1131,34
859012,adana,1473,26
440992,antalya,1450,23
437268,bursa,1120,21
999860,kocaeli,613,19
181147,bursa,201,38
255395,kocaeli,1955,28
580680,rize,756,23
744367,erzurum,825,27
917957,mersin,1493,36
567807,sivas,577,49
957897,mugla,980,7
387255,antalya,1149,17
259983,mersin,55,50
718541,artvin,1036,27
854162,gaziantep,1098,25
889217,sakarya,1648,11
975156,bursa,1287,32
162160,duzce,347,36
641681,izmir,41,18
163695,bursa,893,41
595688,rize,1602,21
956119,kars,150,0
717088,duzce,35,7
546271,edirne,515,19
403381,mersin,925,49
398917,samsun,1661,45
630498,sakarya,1845,0
160255,erzurum,1780,34
147261,diyarbakir,444,41
207002,mugla,259,15
355025,gaziantep,1188,48
873181,trabzon,869,18
183612,edirne,1561,42
642765,siirt,1775,8
525872,edirne,1880,14
251298,konya,220,47
124987,edirne,423,23
652246,istanbul,384,44
858156,bursa,929,6
746675,bursa,481,15
799313,duzce,252,23
195304,antalya,413,44
270340,kars,556,45
687251,samsun,1693,30
516010,sivas,939,10
202033,istanbul,1572,32
450174,sivas,377,3
906725,sakarya,619,19
825207,diyarbakir,623,21
489735,istanbul,238,39
561545,kocaeli,631,10
742870,gaziantep,154,18
556622,erzurum,1008,19
304323,adana,1961,49
124336,kocaeli,1080,28
915774,konya,1886,22
458609,gaziantep,1522,3
610767,adana,1648,4
215290,sivas,429,21
705271,diyarbakir,180,46
738441,sakarya,1781,19
338857,antalya,1695,38
271894,istanbul,1671,1
781496,izmir,803,23
649144,diyarbakir,1418,33
398826,mugla,1779,8
160613,bursa,1130,18
354777,edirne,1267,17
804487,sakarya,807,30
593325,izmir,1052,1
116830,kars,1939,17
606909,gaziantep,1631,32
249354,duzce,1354,18
825350,sakarya,302,33
751835,adana,1854,47
905085,erzincan,983,22
462870,tunceli,889,17
355037,konya,271,32
737404,samsun,961,2
708873,rize,1727,45
695253,istanbul,1563,15
852082,bursa,1354,14
586634,sivas,1261,40
307444,antalya,763,30
656389,mersin,807,43
284108,bursa,786,5
458626,edirne,21,31
606298,erzurum,1886,0
395489,artvin,341,46
757707,izmir,100,35
253447,duzce,298,6
349146,diyarbakir,1058,41
988769,edirne,1032,6
335111,duzce,1212,43
920125,sakarya,1302,40
275653,duzce,609,17
214276,trabzon,1499,15
559440,bursa,631,1
957306,adana,673,0
249791,istanbul,493,47
799295,adana,546,41
310437,istanbul,1636,22
553736,duzce,287,38
208409,rize,1017,11
637452,kars,1125,43
871653,diyarbakir,889,11
246319,kars,1145,20
577707,duzce,882,27
861963,erzincan,673,42
787915,erzurum,1320,45
293129,sakarya,290,30
474054,konya,39,43
633356,erzurum,808,21
528401,diyarbakir,8,15
755957,antalya,140,46
804905,diyarbakir,712,0
870515,mersin,1113,47
471550,tunceli,412,12
429075,bursa,714,27
288859,mugla,1057,9
813768,konya,864,32
799667,samsun,375,5
470877,duzce,1720,14
764660,rize,1371,46
965763,konya,628,42
375904,adana,1841,37
346012,adana,1759,38
682950,sivas,1996,0
484156,sakarya,367,36
635462,trabzon,1171,5
202208,edirne,1454,31
924371,kocaeli,1742,33
403987,antalya,115,28
998820,mersin,834,15
175549,istanbul,1790,3
304397,duzce,1188,12
357653,diyarbakir,1484,4
115283,mugla,1944,44
165069,edirne,313,21
693816,bursa,683,17
252244,tunceli,689,24
217992,diyarbakir,706,11
951297,mugla,503,20
908853,antalya,1097,9
883002,sivas,436,48
850699,antalya,1363,26
550493,rize,920,34
219285,gaziantep,1791,41
828875,adana,1173,33
293728,sivas,827,40
573214,antalya,47,11
558230,istanbul,996,17
371885,bursa,30,48
939460,mersin,1296,5
520189,trabzon,1865,18
560230,erzincan,389,30
468447,tunceli,929,40
340245,gaziantep,387,1
146462,mugla,1946,24
202752,sivas,403,37
322319,duzce,322,1
833862,edirne,1100,13
296815,gaziantep,1774,50
240642,sakarya,1535,38
942489,gaziantep,1213,35
249455,tunceli,63,41
911364,tunceli,1745,12
702440,edirne,940,45
661336,diyarbakir,1446,34
726647,diyarbakir,870,0
868739,kocaeli,1676,29
898801,samsun,1529,10
507903,adana,1830,29
401204,siirt,155,29
897257,adana,69,27
895835,konya,1760,7
882808,duzce,1849,25
564297,erzincan,1732,42
657304,konya,1041,11
588204,edirne,669,35
667912,mugla,159,22
453164,bursa,684,11
372830,erzurum,1330,1
368822,mersin,367,28
866612,mugla,1633,7
473034,tunceli,950,6
744769,mersin,979,7
663652,tunceli,1904,14
880302,kocaeli,500,34
462394,gaziantep,1863,9
271179,mersin,1998,15
575870,adana,782,37
709452,erzurum,938,5
628244,sivas,1498,15
635417,gaziantep,733,37
551460,bursa,463,19
618799,mersin,1007,49
463166,gaziantep,527,12
857229,sivas,1568,13
565131,sakarya,1350,25
964343,rize,1263,43
613569,siirt,1338,10
176937,antalya,1721,39
604166,antalya,1585,8
469328,gaziantep,1424,12
812285,sakarya,1919,32
385282,kocaeli,803,17
976241,siirt,794,39
627059,edirne,385,34
224440,adana,919,21
291303,konya,697,43
293469,konya,1589,46
989680,mugla,638,49
632572,diyarbakir,929,34
210849,trabzon,171,18
957524,siirt,710,28
925476,erzurum,417,9
566725,istanbul,654,41
747731,mersin,1457,5
353509,sivas,666,37
190692,edirne,1432,37
813323,rize,1892,1
627427,izmir,1538,50
157076,mersin,752,49
712337,konya,1788,31
885371,rize,292,4
621351,rize,1145,48
540834,adana,1706,6
394153,edirne,1318,7
563858,kars,647,10
549083,erzincan,1044,23
750052,sivas,1665,11
313684,erzurum,650,20
926784,istanbul,304,32
402415,edirne,244,45
925259,sakarya,468,15
373958,trabzon,56,31
447419,gaziantep,927,21
228942,kocaeli,1349,27
609984,bursa,1005,14
585565,gaziantep,1918,34
840465,kars,878,35
146759,duzce,1630,46
407307,adana,1271,13
883968,istanbul,484,7
312122,kars,723,50
690238,sivas,413,20
463518,duzce,876,7
193822,erzincan,1368,44
281898,artvin,987,14
880694,rize,733,25
563298,antalya,230,11
446711,duzce,153,28
893867,duzce,496,40
556238,izmir,1500,4
355567,sakarya,119,13
118640,diyarbakir,978,37
898930,trabzon,895,21
234725,mersin,247,18
529053,sivas,1017,16
826737,erzurum,795,31
928313,mersin,809,14
959622,diyarbakir,22,2
442329,artvin,973,44
694196,tunceli,81,33
685448,diyarbakir,494,0
674126,izmir,332,23
610496,erzincan,1752,40
617814,gaziantep,907,32
976792,edirne,888,21
219651,kocaeli,1842,42
663721,siirt,785,43
856707,antalya,902,23
557928,trabzon,960,41
444694,siirt,1062,37
114149,konya,151,20
276495,kocaeli,374,35
327666,samsun,1419,47
960376,rize,1600,4
142121,siirt,336,43
488379,bursa,594,3
294937,tunceli,39,50
492530,tunceli,323,7
360040,erzurum,304,26
501524,bursa,421,26
527757,erzincan,1909,31
917582,erzurum,355,38
805404,kars,1463,0
464668,sivas,530,29
601203,artvin,768,48
568535,siirt,4,50
323920,siirt,1628,42
578693,duzce,524,46
800961,konya,1467,7
328772,siirt,608,10
641734,istanbul,1553,10
420798,istanbul,1804,32
679931,erzincan,314,19
323683,adana,824,30
458763,erzurum,688,42
400533,diyarbakir,183,4
995586,tunceli,1894,49
618205,istanbul,922,10
727034,siirt,1661,30
334634,adana,1786,30
470407,konya,662,19
738816,adana,890,19
578391,kars,1275,15
348815,konya,1438,22
916402,konya,651,26
604990,rize,360,6
518823,diyarbakir,183,15
462108,kars,1313,44
971908,artvin,1675,34
145886,erzincan,1437,4
700646,kocaeli,828,1
113364,duzce,1092,37
905093,bursa,220,25
325288,duzce,993,6
859053,tunceli,1101,0
988123,erzincan,1866,49
